Timestamp,Email,TodayDate,MealType,StarTime,StopTime,Distraction,Weather,Feel,Food,FoodGroups,Calories,Carbs,Protein,Fat,OtherNutri,NumFruits,TypeFruit,Company,Location,HungerBefore,HungerAfter,LikeFood,Notes,Photo,Icons
2/24/18 13:35,nusaybah,2/24/18,Lunch,2:30:00 PM,3:00:00 PM,Nothing,Sunny,Satisfied,Rice and kingfish,"Grains, Protein foods",,,,,,0,,Family,Home,5,9,5,,,https://drive.google.com/open?id=1u_XK2LlIU3w5hbRsGhTjcnTb4220-tJm
2/24/18 13:37,nusaybah,2/24/18,Snack,6:30:00 PM,6:45:00 PM,Watching TV,Sunny,Disappointed,Pasta and black coffee,"Grains, Dairy",,,,,,0,,Alone,Home,1,4,1,,,https://drive.google.com/open?id=1YiLndvJ3nXC-MN8m4wSmrMo59IAtoZv9
2/24/18 13:38,nusaybah,2/24/18,Dinner,9:45:00 PM,10:00:00 PM,Watching TV,Windy,Good,Rice and prawn,"Grains, Protein foods, Fruits",,,,,,2,,Alone,Home,5,9,6,,,https://drive.google.com/open?id=1u_XK2LlIU3w5hbRsGhTjcnTb4220-tJm
2/24/18 15:17,xiaohui,2/24/18,Lunch,12:00:00 PM,12:20:00 PM,Watching TV,Cloudy,Good,"Rice, melon, pork, cabbage","Grains, Protein foods, Vegetables, Fruits",,,,,,0,,Alone,Eat at work,2,7,4,,,https://drive.google.com/open?id=1u_XK2LlIU3w5hbRsGhTjcnTb4220-tJm
2/24/18 16:21,khalidjawed,2/24/18,Brunch,1:15:00 PM,1:45:00 PM,Watching TV,Windy,Happy,"Bread x 2, beef curry, potatoes, coffee","Grains, Vegetables, Protein foods",,,,,,0,,Alone,Home,4,9,6,,https://drive.google.com/open?id=1s0Oe5SNz0jCPRXuxwu2MQrwXLEw2ReBS,https://drive.google.com/open?id=1u_XK2LlIU3w5hbRsGhTjcnTb4220-tJm
2/24/18 16:21,khalidjawed,2/24/18,Brunch,1:15:00 PM,1:45:00 PM,Watching TV,Sunny,Happy,"Bread x 2, beef curry, potatoes, coffee","Grains, Vegetables, Protein foods",,,,,,0,,Alone,Home,4,9,6,,https://drive.google.com/open?id=1s0Oe5SNz0jCPRXuxwu2MQrwXLEw2ReBS,https://drive.google.com/open?id=1u_XK2LlIU3w5hbRsGhTjcnTb4220-tJm
2/24/18 19:24,ysun,2/24/18,Dinner,5:30:00 PM,6:00:00 PM,Nothing,Cloudy,Happy,"Tofu soup, rice","Grains, Protein foods",,,,,,0,,Family,Home,8,10,4,,,https://drive.google.com/open?id=1u_XK2LlIU3w5hbRsGhTjcnTb4220-tJm
2/24/18 19:24,ysun,2/24/18,Dinner,5:30:00 PM,6:00:00 PM,Nothing,Cloudy,Good,"Tofu soup, rice","Grains, Protein foods",,,,,,0,,Family,Home,8,10,4,,,https://drive.google.com/open?id=1u_XK2LlIU3w5hbRsGhTjcnTb4220-tJm
2/24/18 20:42,khalidjawed,2/24/18,Dinner,5:42:00 PM,6:15:00 PM,Watching TV,Windy,Happy,"Fried bread, fried shrimp ","Grains, Protein foods",,,,,,0,,Alone,Home,6,9,6,,https://drive.google.com/open?id=1ilO4pb3LEqEvF0u0l6Kdzo8sYmkKoCeb,https://drive.google.com/open?id=1u_XK2LlIU3w5hbRsGhTjcnTb4220-tJm
2/24/18 20:42,khalidjawed,2/24/18,Dinner,5:42:00 PM,6:15:00 PM,Watching TV,Windy,Good,"Fried bread, fried shrimp ","Grains, Protein foods",,,,,,0,,Alone,Home,6,9,6,,https://drive.google.com/open?id=1ilO4pb3LEqEvF0u0l6Kdzo8sYmkKoCeb,https://drive.google.com/open?id=1u_XK2LlIU3w5hbRsGhTjcnTb4220-tJm
2/24/18 23:28,uranusbean,2/24/18,Lunch,12:15:00 PM,1:20:00 PM,Talking,Sunny,Happy,"Water, chicken wings, pizza, chicken tender, melon, beef","Protein foods, Grains, Dairy, Fruits",,,,,,1,Melon,"Friends, Family",Friend's home,4,7,7,A casual party invited by my friend ,,https://drive.google.com/open?id=1u_XK2LlIU3w5hbRsGhTjcnTb4220-tJm
2/24/18 23:28,uranusbean,2/24/18,Lunch,12:15:00 PM,1:20:00 PM,Talking,Sunny,Energetic,"Water, chicken wings, pizza, chicken tender, melon, beef","Protein foods, Grains, Dairy, Fruits",,,,,,1,Melon,"Friends, Family",Friend's home,4,7,7,A casual party invited by my friend ,,https://drive.google.com/open?id=1u_XK2LlIU3w5hbRsGhTjcnTb4220-tJm
2/24/18 23:28,uranusbean,2/24/18,Lunch,12:15:00 PM,1:20:00 PM,Talking,Sunny,Enthusiastic,"Water, chicken wings, pizza, chicken tender, melon, beef","Protein foods, Grains, Dairy, Fruits",,,,,,1,Melon,"Friends, Family",Friend's home,4,7,7,A casual party invited by my friend ,,https://drive.google.com/open?id=1u_XK2LlIU3w5hbRsGhTjcnTb4220-tJm
2/24/18 23:28,uranusbean,2/24/18,Lunch,12:15:00 PM,1:20:00 PM,Talking,Sunny,Warm,"Water, chicken wings, pizza, chicken tender, melon, beef","Protein foods, Grains, Dairy, Fruits",,,,,,1,Melon,"Friends, Family",Friend's home,4,7,7,A casual party invited by my friend ,,https://drive.google.com/open?id=1u_XK2LlIU3w5hbRsGhTjcnTb4220-tJm
2/24/18 23:28,uranusbean,2/24/18,Lunch,12:15:00 PM,1:20:00 PM,Talking,Sunny,Joyful,"Water, chicken wings, pizza, chicken tender, melon, beef","Protein foods, Grains, Dairy, Fruits",,,,,,1,Melon,"Friends, Family",Friend's home,4,7,7,A casual party invited by my friend ,,https://drive.google.com/open?id=1u_XK2LlIU3w5hbRsGhTjcnTb4220-tJm
2/24/18 23:28,uranusbean,2/24/18,Lunch,12:15:00 PM,1:20:00 PM,Talking,Sunny,Good,"Water, chicken wings, pizza, chicken tender, melon, beef","Protein foods, Grains, Dairy, Fruits",,,,,,1,Melon,"Friends, Family",Friend's home,4,7,7,A casual party invited by my friend ,,https://drive.google.com/open?id=1u_XK2LlIU3w5hbRsGhTjcnTb4220-tJm
2/24/18 23:31,uranusbean,2/24/18,Dinner,5:45:00 PM,6:05:00 PM,Talking,Sunny,Good,"Water, tofu, beef, mushroom, potato, carrot ","Vegetables, Protein foods",,,,,,0,,Family,Home,5,9,6,,,https://drive.google.com/open?id=1u_XK2LlIU3w5hbRsGhTjcnTb4220-tJm
2/24/18 23:31,uranusbean,2/24/18,Dinner,5:45:00 PM,6:05:00 PM,Talking,Sunny,Tired,"Water, tofu, beef, mushroom, potato, carrot ","Vegetables, Protein foods",,,,,,0,,Family,Home,5,9,6,,,https://drive.google.com/open?id=1u_XK2LlIU3w5hbRsGhTjcnTb4220-tJm
2/25/18 1:44,bingbing,2/24/18,Breakfast,11:00:00 AM,11:10:00 AM,Talking,Sunny,Happy,"Cup cake, orange juice","Grains, Protein foods, Fruits",,,,,,0,,Family,Home,5,6,7,,,https://drive.google.com/open?id=1u_XK2LlIU3w5hbRsGhTjcnTb4220-tJm
2/25/18 1:46,bingbing,2/24/18,Lunch,3:00:00 PM,3:30:00 PM,Watching TV,Sunny,Happy,Pork blood noodle soup,"Grains, Protein foods, Fruits",,,,,,0.5,Watermelon,Family,Home,5,7,7,,,https://drive.google.com/open?id=1u_XK2LlIU3w5hbRsGhTjcnTb4220-tJm
2/25/18 1:49,bingbing,2/24/18,Dinner,10:00:00 PM,10:30:00 PM,Watching TV,Sunny,Happy,"Fish, rice","Protein foods, Grains",,,,,,0,,Family,Home,5,8,7,,https://drive.google.com/open?id=1SxO4ASsIKTyehrobA8dlv7c-cA8hpY9z,https://drive.google.com/open?id=1u_XK2LlIU3w5hbRsGhTjcnTb4220-tJm
2/25/18 9:54,xiaohui,2/25/18,Breakfast,8:20:00 AM,8:30:00 AM,Nothing,Rainy,Good,"Bread, milk","Grains, Dairy",,,,,,0,,Alone,Home,3,7,4,,,https://drive.google.com/open?id=1u_XK2LlIU3w5hbRsGhTjcnTb4220-tJm
2/25/18 12:26,nusaybah,2/25/18,Breakfast,7:40:00 AM,7:55:00 AM,Nothing,Sunny,Sleepy,Khichudi and fried egg,"Grains, Vegetables, Protein foods",,,,,,0,,Family,Home,2,9,6,,,https://drive.google.com/open?id=1azMad6-lwdx1OrlQelu6kz9Qmivy3pLn
2/25/18 12:28,nusaybah,2/25/18,Lunch,2:00:00 PM,2:20:00 PM,Nothing,Sunny,Tired,Rice and rui fish,"Grains, Protein foods",,,,,,0,,Alone,Eat at work,3,6,3,,,https://drive.google.com/open?id=1YiLndvJ3nXC-MN8m4wSmrMo59IAtoZv9
2/25/18 12:30,nusaybah,2/25/18,Dinner,10:10:00 PM,10:30:00 PM,Watching TV,Sunny,Sad,Rice and king fish,"Grains, Protein foods, Fruits",,,,,,1,,Family,Home,5,10,5,,,https://drive.google.com/open?id=1YiLndvJ3nXC-MN8m4wSmrMo59IAtoZv9
2/25/18 13:33,kimani.e,2/25/18,Breakfast,10:00:00 AM,10:30:00 AM,Watching TV,Rainy,Happy,Omelette and lemon black tea,Protein foods,94,0,6,7,,0,,Alone,Home,7,9,7,,,https://drive.google.com/open?id=1u_XK2LlIU3w5hbRsGhTjcnTb4220-tJm
2/25/18 13:33,kimani.e,2/25/18,Breakfast,10:00:00 AM,10:30:00 AM,Watching TV,Rainy,Good,Omelette and lemon black tea,Protein foods,94,0,6,7,,0,,Alone,Home,7,9,7,,,https://drive.google.com/open?id=1u_XK2LlIU3w5hbRsGhTjcnTb4220-tJm
2/25/18 13:44,farhajw,2/22/18,Lunch,12:30:00 PM,1:00:00 PM,Watching TV,Snowy,Worried,Half-bowl noodles with vegetables and shrimp,"Grains, Vegetables, Protein foods",,,,,,0,,Alone,Home,3,8,6,,,https://drive.google.com/open?id=1YiLndvJ3nXC-MN8m4wSmrMo59IAtoZv9
2/25/18 13:45,farhajw,2/22/18,Snack,6:15:00 PM,6:30:00 PM,Nothing,Snowy,Warm,Half-bowl noodles with vegetables and shrimp,"Grains, Vegetables, Protein foods",,,,,,0,,Alone,Home,4,9,5,,,https://drive.google.com/open?id=1u_XK2LlIU3w5hbRsGhTjcnTb4220-tJm
2/25/18 13:47,farhajw,2/22/18,Dinner,9:50:00 PM,10:10:00 PM,Watching TV,Snowy,Good,"Rice with mashed tomato, shrimp","Grains, Vegetables, Protein foods",,,,,,0,,Alone,Home,2,10,3,,,https://drive.google.com/open?id=1u_XK2LlIU3w5hbRsGhTjcnTb4220-tJm
2/25/18 13:50,farhajw,2/24/18,Lunch,12:30:00 PM,12:45:00 PM,Phone,Cloudy,Good,"Roti, beef with chickpeas, half potato","Grains, Vegetables, Protein foods",,,,,,0,,Alone,Home,2,9,6,,,https://drive.google.com/open?id=1u_XK2LlIU3w5hbRsGhTjcnTb4220-tJm
2/25/18 13:52,farhajw,2/24/18,Dinner,7:45:00 PM,8:00:00 PM,Chatting on social media,Snowy,Worried,Noodles with vegetables and chicken,"Grains, Vegetables, Protein foods",,,,,,0,,Alone,Home,2,8,4,,,https://drive.google.com/open?id=1YiLndvJ3nXC-MN8m4wSmrMo59IAtoZv9
2/25/18 13:53,farhajw,2/25/18,Lunch,12:30:00 PM,12:45:00 PM,Nothing,Snowy,Warm,"Scrambled egg, mushrooms and milk tea","Vegetables, Protein foods",,,,,,0,,Alone,Home,2,8,6,,,https://drive.google.com/open?id=1u_XK2LlIU3w5hbRsGhTjcnTb4220-tJm
2/25/18 14:51,khalidjawed,2/25/18,Brunch,11:50:00 AM,12:10:00 PM,Watching TV,Sunny,Happy,"Bread, cauliflower, chick peas, orange juice","Grains, Vegetables, Fruits",,,,,,0,,Alone,Home,3,8,6,,https://drive.google.com/open?id=17QjBJcPrBOwzmHiVap49VjQLh5-mMETU,https://drive.google.com/open?id=1u_XK2LlIU3w5hbRsGhTjcnTb4220-tJm
2/25/18 14:51,khalidjawed,2/25/18,Brunch,11:50:00 AM,12:10:00 PM,Watching TV,Windy,Good,"Bread, cauliflower, chick peas, orange juice","Grains, Vegetables, Fruits",,,,,,0,,Alone,Home,3,8,6,,https://drive.google.com/open?id=17QjBJcPrBOwzmHiVap49VjQLh5-mMETU,https://drive.google.com/open?id=1u_XK2LlIU3w5hbRsGhTjcnTb4220-tJm
2/25/18 16:21,kimani.e,2/24/18,Dinner,7:30:00 PM,8:00:00 PM,Watching TV,Cloudy,Satisfied,"Grilled lemon pepper chicken, fries, broccoli and water ","Fruits, Vegetables, Protein foods",170,23,6,8,,0,,Alone,Home,2,9,6,,,https://drive.google.com/open?id=1azMad6-lwdx1OrlQelu6kz9Qmivy3pLn
2/25/18 16:21,kimani.e,2/24/18,Dinner,7:30:00 PM,8:00:00 PM,Watching TV,Cloudy,Happy,"Grilled lemon pepper chicken, fries, broccoli and water ","Fruits, Vegetables, Protein foods",170,23,6,8,,0,,Alone,Home,2,9,6,,,https://drive.google.com/open?id=1azMad6-lwdx1OrlQelu6kz9Qmivy3pLn
2/25/18 16:21,kimani.e,2/24/18,Dinner,7:30:00 PM,8:00:00 PM,Watching TV,Cloudy,Tired,"Grilled lemon pepper chicken, fries, broccoli and water ","Fruits, Vegetables, Protein foods",170,23,6,8,,0,,Alone,Home,2,9,6,,,https://drive.google.com/open?id=1azMad6-lwdx1OrlQelu6kz9Qmivy3pLn
2/25/18 16:34,kimani.e,2/24/18,Breakfast,10:00:00 AM,10:20:00 AM,Working,Sunny,Happy,Two  fried eggs and coffee,Protein foods,60,23,6,8,,0,,Alone,Home,2,9,6,,,https://drive.google.com/open?id=1u_XK2LlIU3w5hbRsGhTjcnTb4220-tJm
2/25/18 16:34,kimani.e,2/24/18,Breakfast,10:00:00 AM,10:20:00 AM,Working,Sunny,Peaceful,Two  fried eggs and coffee,Protein foods,60,23,6,8,,0,,Alone,Home,2,9,6,,,https://drive.google.com/open?id=1u_XK2LlIU3w5hbRsGhTjcnTb4220-tJm
2/25/18 16:53,kimani.e,2/23/18,Breakfast,9:15:00 AM,10:00:00 AM,Working,Cloudy,Energetic,Egg and bacon biscuit and cinnamon almond macchiato,"Protein foods, Grains",568,55,14.05,31.7,,0,,Alone,Eat at work,2,8,7,,,https://drive.google.com/open?id=1u_XK2LlIU3w5hbRsGhTjcnTb4220-tJm
2/25/18 17:01,kimani.e,2/23/18,Lunch,2:15:00 PM,3:00:00 PM,Working,Rainy,Happy,"Rice, beef  and tea","Grains, Protein foods",328.5,51.25,13.4,6.75,,0,,Alone,Eat at work,2,8,7,,,https://drive.google.com/open?id=1u_XK2LlIU3w5hbRsGhTjcnTb4220-tJm
2/25/18 17:01,kimani.e,2/23/18,Lunch,2:15:00 PM,3:00:00 PM,Working,Rainy,Warm,"Rice, beef  and tea","Grains, Protein foods",328.5,51.25,13.4,6.75,,0,,Alone,Eat at work,2,8,7,,,https://drive.google.com/open?id=1u_XK2LlIU3w5hbRsGhTjcnTb4220-tJm
2/25/18 17:01,kimani.e,2/23/18,Lunch,2:15:00 PM,3:00:00 PM,Working,Rainy,Good,"Rice, beef  and tea","Grains, Protein foods",328.5,51.25,13.4,6.75,,0,,Alone,Eat at work,2,8,7,,,https://drive.google.com/open?id=1u_XK2LlIU3w5hbRsGhTjcnTb4220-tJm
2/25/18 17:16,kimani.e,2/23/18,Dinner,7:15:00 AM,7:45:00 AM,Watching TV,Rainy,Happy,Rice and beef and water,"Protein foods, Grains, Fruits",325.5,51.25,13.4,6.75,,10,Grape,Alone,Home,4,9,6,,,https://drive.google.com/open?id=1u_XK2LlIU3w5hbRsGhTjcnTb4220-tJm
2/25/18 17:16,kimani.e,2/23/18,Dinner,7:15:00 AM,7:45:00 AM,Watching TV,Rainy,Peaceful,Rice and beef and water,"Protein foods, Grains, Fruits",325.5,51.25,13.4,6.75,,10,Grape,Alone,Home,4,9,6,,,https://drive.google.com/open?id=1u_XK2LlIU3w5hbRsGhTjcnTb4220-tJm
2/25/18 20:02,khalidjawed,2/25/18,Dinner,5:00:00 PM,5:30:00 PM,Watching TV,Windy,Good,"Fried chicken, coleslaw ","Protein foods, Vegetables, Dairy",,,,,,0,,Alone,Home,3,9,7,,https://drive.google.com/open?id=1TWqizG5giDD4vElbwBQ7JnpIACCIHVEh,https://drive.google.com/open?id=1u_XK2LlIU3w5hbRsGhTjcnTb4220-tJm
2/25/18 22:32,ysun,2/25/18,Dinner,5:30:00 PM,6:00:00 PM,Nothing,Cloudy,Good,"Rice, fish, salad","Grains, Protein foods, Vegetables",,,,,,0,,Family,Home,4,9,5,,,https://drive.google.com/open?id=1azMad6-lwdx1OrlQelu6kz9Qmivy3pLn
2/25/18 22:32,ysun,2/25/18,Dinner,5:30:00 PM,6:00:00 PM,Nothing,Rainy,Tired,"Rice, fish, salad","Grains, Protein foods, Vegetables",,,,,,0,,Family,Home,4,9,5,,,https://drive.google.com/open?id=1azMad6-lwdx1OrlQelu6kz9Qmivy3pLn
2/26/18 4:47,bingbing,2/25/18,Breakfast,10:00:00 AM,10:10:00 AM,Talking,Sunny,Happy,"Hotdog, milk","Grains, Protein foods, Vegetables",,,,,,0,,Family,Home,5,6,7,,,https://drive.google.com/open?id=1u_XK2LlIU3w5hbRsGhTjcnTb4220-tJm
2/26/18 4:50,bingbing,2/25/18,Lunch,1:00:00 PM,1:20:00 PM,Watching TV,Sunny,Happy,"Gumbo, pork, rice","Grains, Protein foods, Vegetables",,,,,,0,,Family,Home,5,7,7,,https://drive.google.com/open?id=1w-0JIp8uOWm4irgR3tsM6fY6RGk8mA84,https://drive.google.com/open?id=1u_XK2LlIU3w5hbRsGhTjcnTb4220-tJm
2/26/18 4:53,bingbing,2/25/18,Dinner,7:00:00 PM,7:20:00 PM,Watching TV,Sunny,Happy,Dumplings,"Grains, Protein foods, Vegetables",,,,,,0,,Family,Home,5,7,7,,https://drive.google.com/open?id=1rmzQI5Kn4SqdLEaL9kxx-jK1S5i0T-oN,https://drive.google.com/open?id=1u_XK2LlIU3w5hbRsGhTjcnTb4220-tJm
2/26/18 6:51,uranusbean,2/26/18,Breakfast,8:40:00 AM,9:00:00 AM,Talking,Rainy,Good,"Oatmeal, mango, banana,almond milk","Grains, Protein foods, Fruits",,,,,,2,"Mango, Banana",Family,Home,4,8,5,,https://drive.google.com/open?id=1THA0qB4ZkSfQc1QE3JnH_f-Mmibajer9,https://drive.google.com/open?id=1u_XK2LlIU3w5hbRsGhTjcnTb4220-tJm
2/26/18 6:53,uranusbean,2/26/18,Lunch,11:55:00 AM,12:20:00 PM,Talking,Rainy,Good,"Soup, bbq chicken ",Protein foods,,,,,,0,,Family,Home,5,8,4,,,https://drive.google.com/open?id=1u_XK2LlIU3w5hbRsGhTjcnTb4220-tJm
2/26/18 6:57,uranusbean,2/26/18,Dinner,5:45:00 PM,6:20:00 PM,Talking,Rainy,Energetic,"Fish, lettuce cucumber tomato salad","Protein foods, Vegetables",,,,,,0,,Family,Home,5,9,7,I took an afternoon nap around one,"https://drive.google.com/open?id=1T4X8IZ_wz90n2CT4dDX_DtrNq4nkFPn5, https://drive.google.com/open?id=1-oN4wrc60TJdE8uDOMDUkaukC8MrRKS6",https://drive.google.com/open?id=1u_XK2LlIU3w5hbRsGhTjcnTb4220-tJm
2/26/18 6:57,uranusbean,2/26/18,Dinner,5:45:00 PM,6:20:00 PM,Talking,Rainy,Good,"Fish, lettuce cucumber tomato salad","Protein foods, Vegetables",,,,,,0,,Family,Home,5,9,7,I took an afternoon nap around one,"https://drive.google.com/open?id=1T4X8IZ_wz90n2CT4dDX_DtrNq4nkFPn5, https://drive.google.com/open?id=1-oN4wrc60TJdE8uDOMDUkaukC8MrRKS6",https://drive.google.com/open?id=1u_XK2LlIU3w5hbRsGhTjcnTb4220-tJm
2/26/18 7:00,uranusbean,2/25/18,Snack,5:15:00 PM,5:20:00 PM,Cooking,Rainy,Good,Orange,Fruits,,,,,,2,Orange,Alone,Home,5,6,4,,,https://drive.google.com/open?id=1u_XK2LlIU3w5hbRsGhTjcnTb4220-tJm
2/26/18 8:06,kimani.e,2/25/18,Dinner,7:15:00 PM,7:45:00 PM,Watching TV,Cloudy,Warm,"Garlic lemon shrimp, riced cauliflower and avocado ","Protein foods, Vegetables, Fruits",172.5,9.8,13.7,10.85,,12,Grape,Alone,Home,3,9,7,,https://drive.google.com/open?id=1qwglU7XWMgURs7JWrB6rzrCDuBJ5TWKr,https://drive.google.com/open?id=1azMad6-lwdx1OrlQelu6kz9Qmivy3pLn
2/26/18 8:06,kimani.e,2/25/18,Dinner,7:15:00 PM,7:45:00 PM,Watching TV,Foggy,Worried,"Garlic lemon shrimp, riced cauliflower and avocado ","Protein foods, Vegetables, Fruits",172.5,9.8,13.7,10.85,,12,Grape,Alone,Home,3,9,7,,https://drive.google.com/open?id=1qwglU7XWMgURs7JWrB6rzrCDuBJ5TWKr,https://drive.google.com/open?id=1azMad6-lwdx1OrlQelu6kz9Qmivy3pLn
2/26/18 8:23,kimani.e,2/26/18,Breakfast,7:30:00 AM,8:30:00 AM,Working,Cloudy,Peaceful,"Fried egg, fries and coffee","Protein foods, Vegetables",272.5,24.8,8,15.5,,0,,Alone,Home,3,8,6,,https://drive.google.com/open?id=1gjdzMkl3Mw6kjlDHVLp0_QmMeScjZfYO,https://drive.google.com/open?id=1azMad6-lwdx1OrlQelu6kz9Qmivy3pLn
2/26/18 8:23,kimani.e,2/26/18,Breakfast,7:30:00 AM,8:30:00 AM,Working,Cloudy,Energetic,"Fried egg, fries and coffee","Protein foods, Vegetables",272.5,24.8,8,15.5,,0,,Alone,Home,3,8,6,,https://drive.google.com/open?id=1gjdzMkl3Mw6kjlDHVLp0_QmMeScjZfYO,https://drive.google.com/open?id=1azMad6-lwdx1OrlQelu6kz9Qmivy3pLn
2/26/18 8:23,kimani.e,2/26/18,Breakfast,7:30:00 AM,8:30:00 AM,Working,Cloudy,Good,"Fried egg, fries and coffee","Protein foods, Vegetables",272.5,24.8,8,15.5,,0,,Alone,Home,3,8,6,,https://drive.google.com/open?id=1gjdzMkl3Mw6kjlDHVLp0_QmMeScjZfYO,https://drive.google.com/open?id=1azMad6-lwdx1OrlQelu6kz9Qmivy3pLn
2/26/18 8:54,xiaohui,2/26/18,Breakfast,7:40:00 AM,7:55:00 AM,Nothing,Sunny,Good,"Bread, milk","Grains, Dairy",,,,,,0,,Alone,Home,3,7,4,,,https://drive.google.com/open?id=1u_XK2LlIU3w5hbRsGhTjcnTb4220-tJm
2/26/18 12:27,nusaybah,2/26/18,Lunch,2:45:00 PM,3:00:00 PM,Working,Sunny,Bored,Sandwich,"Grains, Protein foods, Dairy",,,,,,0,,Alone,Eat at work,3,7,3,,,https://drive.google.com/open?id=1YiLndvJ3nXC-MN8m4wSmrMo59IAtoZv9
2/26/18 12:25,nusaybah,2/26/18,Breakfast,11:00:00 AM,11:15:00 AM,Working,Sunny,Good,Samosa and black coffee,"Grains, Vegetables",,,,,,0,,Alone,Eat at work,4,7,4,,,https://drive.google.com/open?id=1u_XK2LlIU3w5hbRsGhTjcnTb4220-tJm
2/26/18 12:29,nusaybah,2/26/18,Dinner,10:15:00 PM,10:30:00 PM,Watching TV,Windy,Sleepy,Rice and kingfish,"Protein foods, Grains",,,,,,0,,Family,Home,5,9,6,,,https://drive.google.com/open?id=1YiLndvJ3nXC-MN8m4wSmrMo59IAtoZv9
2/26/18 12:40,khalidjawed,2/26/18,Breakfast,9:00:00 AM,9:40:00 AM,Watching TV,Sunny,Good,"Cereal, milk, coffee","Grains, Dairy",,,,,,0,,Alone,Home,4,6,4,,https://drive.google.com/open?id=16cz_kNXgbyueZ0Z7I47SEGvWoBDXUtlk,https://drive.google.com/open?id=1u_XK2LlIU3w5hbRsGhTjcnTb4220-tJm
2/26/18 12:40,khalidjawed,2/26/18,Breakfast,9:00:00 AM,9:40:00 AM,Working,Sunny,Good,"Cereal, milk, coffee","Grains, Dairy",,,,,,0,,Alone,Home,4,6,4,,https://drive.google.com/open?id=16cz_kNXgbyueZ0Z7I47SEGvWoBDXUtlk,https://drive.google.com/open?id=1u_XK2LlIU3w5hbRsGhTjcnTb4220-tJm
2/26/18 15:00,khalidjawed,2/26/18,Lunch,12:00:00 PM,12:30:00 PM,Working,Windy,Good,"Chicken chowmin, beef sandwich, coke zero","Grains, Protein foods, Vegetables",,,,,,0,,Colleagues,Eat at work,5,8,6,,https://drive.google.com/open?id=1N7C_pNtZAQNei0Rwn9d7wUCRGlBwqD8_,https://drive.google.com/open?id=1u_XK2LlIU3w5hbRsGhTjcnTb4220-tJm
2/26/18 15:00,khalidjawed,2/26/18,Lunch,12:00:00 PM,12:30:00 PM,Talking,Windy,Good,"Chicken chowmin, beef sandwich, coke zero","Grains, Protein foods, Vegetables",,,,,,0,,Colleagues,Eat at work,5,8,6,,https://drive.google.com/open?id=1N7C_pNtZAQNei0Rwn9d7wUCRGlBwqD8_,https://drive.google.com/open?id=1u_XK2LlIU3w5hbRsGhTjcnTb4220-tJm
2/26/18 15:59,xiaohui,2/26/18,Lunch,12:30:00 PM,1:00:00 PM,Talking,Sunny,Good,"Rice, pork, melon","Grains, Protein foods, Fruits",,,,,,0,,Colleagues,Eat at work,2,7,5,,,https://drive.google.com/open?id=1u_XK2LlIU3w5hbRsGhTjcnTb4220-tJm
2/26/18 16:48,khalidjawed,2/26/18,Snack,1:45:00 PM,2:15:00 PM,Phone,Sunny,Good,Fruits ,Fruits,,,,,,5,,Alone,Commuting,7,9,5,,https://drive.google.com/open?id=1wjSvm7OM1O0dJ1C5e3QQ6_eLmE7UeuHk,https://drive.google.com/open?id=1u_XK2LlIU3w5hbRsGhTjcnTb4220-tJm
2/26/18 16:48,khalidjawed,2/26/18,Snack,1:45:00 PM,2:15:00 PM,Commuting,Sunny,Good,Fruits ,Fruits,,,,,,5,,Alone,Commuting,7,9,5,,https://drive.google.com/open?id=1wjSvm7OM1O0dJ1C5e3QQ6_eLmE7UeuHk,https://drive.google.com/open?id=1u_XK2LlIU3w5hbRsGhTjcnTb4220-tJm
2/26/18 21:22,kimani.e,2/26/18,Lunch,2:15:00 PM,2:45:00 PM,Working,Cloudy,Satisfied,"Grilled lemon pepper chicken, broccoli, riced cauliflower and green tea","Protein foods, Vegetables, Grains, Fruits",111.15,7.2,15.78,2.55,,0,,Alone,Eat at work,3,8,5,Usual diet,"https://drive.google.com/open?id=1di_jXBGqHQH3X5CZ_CHhLevTpjfKB7S8, https://drive.google.com/open?id=1rdenNi68ZnWG-PgckwS9g1RLJfgPBslV",https://drive.google.com/open?id=1u_XK2LlIU3w5hbRsGhTjcnTb4220-tJm
2/26/18 21:22,kimani.e,2/26/18,Lunch,2:15:00 PM,2:45:00 PM,Working,Cloudy,Warm,"Grilled lemon pepper chicken, broccoli, riced cauliflower and green tea","Protein foods, Vegetables, Grains, Fruits",111.15,7.2,15.78,2.55,,0,,Alone,Eat at work,3,8,5,Usual diet,"https://drive.google.com/open?id=1di_jXBGqHQH3X5CZ_CHhLevTpjfKB7S8, https://drive.google.com/open?id=1rdenNi68ZnWG-PgckwS9g1RLJfgPBslV",https://drive.google.com/open?id=1u_XK2LlIU3w5hbRsGhTjcnTb4220-tJm
2/26/18 21:22,kimani.e,2/26/18,Lunch,2:15:00 PM,2:45:00 PM,Working,Cloudy,Good,"Grilled lemon pepper chicken, broccoli, riced cauliflower and green tea","Protein foods, Vegetables, Grains, Fruits",111.15,7.2,15.78,2.55,,0,,Alone,Eat at work,3,8,5,Usual diet,"https://drive.google.com/open?id=1di_jXBGqHQH3X5CZ_CHhLevTpjfKB7S8, https://drive.google.com/open?id=1rdenNi68ZnWG-PgckwS9g1RLJfgPBslV",https://drive.google.com/open?id=1u_XK2LlIU3w5hbRsGhTjcnTb4220-tJm
